Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Odo1,Odo2,Odo3,Odo4,Odo5,Odo6,Odo7,Odo8,Odo9,Odo10,Odo11,Odo12,Odo13,Odo14,Odo15,Odo16,Odo17,Odo18,Odo19,Odo20,RouteUsage,Branded,Xst1,Xst2,Xst3,Xst4,Xst5,Xst6,Xst7,Xst8,Xst9,Xst10,Xst11,Xst12,Xst13,Xst14,Xst15,Xst16,Xst17,Xst18,Xst19,Xst20,Zst
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,10.375,18.625,0,0.125,5.25,10.625,15.125,0,11.125,11.625,0,1.375,2.625,3.125,3.875,5.25,0,4.375,0,0.75,0.37,0,84,150,1,2,43,86,122,1,90,94,1,12,22,26,32,43,1,36,1,7,13
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0.125,0.75,1,1.125,1.5,0,0.375,0.75,0,0.25,0.375,0.625,0.625,0.75,0,0.75,1,2.375,5.25,5.75,1.14,0,2,7,9,10,13,1,4,7,1,3,4,6,6,7,1,7,9,20,43,47,90
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,11.875,14.5,17.375,0,0.375,1.125,6.5,7.875,9.5,11.5,14.5,0,8,9.625,0,0.375,2.625,4.125,8.375,9,0.34,1,96,117,140,1,4,10,53,64,77,93,117,1,65,78,1,4,22,34,68,73,10
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3.125,3.125,0,2.125,3,3.75,5.75,5.875,7,7.875,8,8.875,12,0,0.25,1.5,1.875,4,4.625,5.625,1.18,1,26,26,1,18,25,31,47,48,57,64,65,72,97,1,3,13,16,33,38,46,94
1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1.125,1.375,0,0.375,1.375,2.75,3.125,3.875,5.5,0,0.25,0,1.5,1.875,4.125,0,0.375,2,2,0.65,0,1,10,12,1,4,12,23,26,32,45,1,3,1,13,16,34,1,4,17,17,41
1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,6.5,8.875,12.5,0,1.75,2.125,5.375,16,16.875,25,0,7,0,0.25,6.25,6.75,7.875,0,1.625,2.25,0.29,1,53,72,101,1,15,18,44,129,136,201,1,57,1,3,51,55,64,1,14,19,5
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,4,6.75,7.125,7.25,8.125,8.5,10,10.75,11,13.5,23.25,25,0,1.375,1.875,0,1.125,6.375,7.75,9.375,0.59,1,33,55,58,59,66,69,81,87,89,109,187,201,1,12,16,1,10,52,63,76,35
0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,4.125,0,0,2.125,3.75,3.875,6.25,0,0.625,0.875,2.5,2.625,3.875,3.875,0,1.625,3.625,3.875,6,7,0.99,0,34,1,1,18,31,32,51,1,6,8,21,22,32,32,1,14,30,32,49,57,75
1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1.375,2.625,0,0.625,0,0.75,2.375,6,6.125,0,1,1,1.25,1.375,2.625,4.625,4.875,8,8.625,9.875,1.05,0,12,22,1,6,1,7,20,49,50,1,9,9,11,12,22,38,40,65,70,80,81
1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,4.75,5.125,5.625,0,1.75,3.875,0,3.625,0,1,0,0.375,1,4.375,0,1.5,4.375,0,0,0.8,0,1,39,42,46,1,15,32,1,30,1,9,1,4,9,36,1,13,36,1,1,56
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,7.875,10.375,11.75,0,1.5,2.625,3.25,3.625,4.375,7.375,8.25,14.125,14.25,15.875,0,0.875,1.25,0,0.625,0.625,0.94,0,64,84,95,1,13,22,27,30,36,60,67,114,115,128,1,8,11,1,6,6,70
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,3.25,3.5,3.5,4.5,5.125,0,0.125,0.125,0.625,0.625,1,1.75,0,0.375,0.5,0.75,1.75,2.875,4.125,8.5,1.15,1,27,29,29,37,42,1,2,2,6,6,9,15,1,4,5,7,15,24,34,69,91
0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,8.875,0,2,3.625,8.125,10.75,14.5,0,0.625,1.625,4,5,0,0.75,4.25,8.5,0,1.75,3.75,4.875,0.3,1,72,1,17,30,66,87,117,1,6,14,33,41,1,7,35,69,1,15,31,40,6
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,3.375,4.875,5.5,0,0,0.125,0.875,3.25,3.25,3.875,0,0.5,2.125,2.875,4.125,9.875,0,0,2.875,0.55,0,1,28,40,45,1,1,2,8,27,27,32,1,5,18,24,34,80,1,1,24,31
1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,2.625,7,13.25,15.625,25,0,0.125,3.5,7.25,0,0.875,5.625,7.625,9.5,0,4,6.125,0,6.375,7,0.29,0,22,57,107,126,201,1,2,29,59,1,8,46,62,77,1,33,50,1,52,57,5
1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,4.625,7.625,12.125,0,0,7.625,10.25,12.875,14.5,0,4.25,5.125,7.125,0,2.5,3.875,4.375,6,7,8.375,0.44,1,38,62,98,1,1,62,83,104,117,1,35,42,58,1,21,32,36,49,57,68,20
1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0.5,3.375,0,1.5,0,0,0.75,2.875,4.25,0,2.5,0,0,0.625,0,0.375,1,3,5.125,5.75,0.97,0,5,28,1,13,1,1,7,24,35,1,21,1,1,6,1,4,9,25,42,47,73
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3.125,5,6.25,6.25,0,2.5,2.625,2.875,3,3.375,0,1.375,3.125,5.25,7.375,7.875,8.125,9.5,12.125,0.97,1,17,26,41,51,51,1,21,22,24,25,28,1,12,26,43,60,64,66,77,98,73
1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,7.75,8.25,0,1.25,1.375,3.25,0,0,2.125,2.25,0,4.5,4.5,4.5,5,5.875,7.125,0,1.125,1.75,1.13,1,63,67,1,11,12,27,1,1,18,19,1,37,37,37,41,48,58,1,10,15,89
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,10.25,10.75,10.875,11.125,12.625,0,1.75,7,7.375,0,0.875,1.25,3,4.75,6.375,7.125,8.125,9.25,10.125,11,0.83,1,83,87,88,90,102,1,15,57,60,1,8,11,25,39,52,58,66,75,82,89,59
1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,6.25,7.125,8.25,0,8.625,10,18.75,25,25,25,0,0,1.25,1.25,6.75,8.375,8.5,10.5,12,0.32,1,1,51,58,67,1,70,81,151,201,201,201,1,1,11,11,55,68,69,85,97,8
1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,2.875,3.125,3.375,0,0.5,1,0,0.375,1.875,1.875,4.5,4.625,7.625,8.125,0,1.125,3.75,3.875,4,0,1.18,0,24,26,28,1,5,9,1,4,16,16,37,38,62,66,1,10,31,32,33,1,94
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,8.25,8.625,8.75,8.875,9,0,2.375,0,0.625,0.75,0.875,2.25,2.5,3.625,0,4.125,4.125,4.25,0,0.5,1.05,1,67,70,71,72,73,1,20,1,6,7,8,19,21,30,1,34,34,35,1,5,81
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,10.5,10.875,14.625,16.875,17.375,18.5,19,19,0,0.125,1.75,2.625,12.25,15.25,0,1.75,2.125,3.25,7.25,7.75,0.53,1,85,88,118,136,140,149,153,153,1,2,15,22,99,123,1,15,18,27,59,63,29
1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,10.625,10.625,11.625,0,0,2.625,0,2.5,0,2.625,5.25,5.5,10,13.125,0,0.125,0.75,0,0.875,1.625,0.79,1,86,86,94,1,1,22,1,21,1,22,43,45,81,106,1,2,7,1,8,14,55
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2.75,4.875,0,0.375,2.375,3.375,6.25,7.25,8.875,10.375,10.75,11.125,12.125,12.125,13,13.75,0,0.75,0,2,1.24,1,23,40,1,4,20,28,51,59,72,84,87,90,98,98,105,111,1,7,1,17,100
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,3.75,4,4.625,5,5.25,5.625,7.75,8.875,9.25,9.875,10.25,10.25,0,1.375,1.5,2.75,3.25,0,1.25,1.625,0.97,0,31,33,38,41,43,46,63,72,75,80,83,83,1,12,13,23,27,1,11,14,73
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.625,3.875,5,5,9.375,9.375,10.75,11.5,11.625,13.375,13.625,15.125,16.375,17.125,17.375,0,0.625,2.5,3,7.75,1.09,1,14,32,41,41,76,76,87,93,94,108,110,122,132,138,140,1,6,21,25,63,85
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0.875,1.125,1.125,1.25,4.625,6,7.5,9,10.625,0,0.625,3.625,5.125,5.625,5.875,6.25,7.125,7.875,7.875,10,0.68,1,8,10,10,11,38,49,61,73,86,1,6,30,42,46,48,51,58,64,64,81,44
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,4.25,5,5,0,1.5,5.25,5.375,6.375,9.125,0,2,6,10.25,10.75,11.75,14.625,17,0,0.5,3.375,0.72,1,35,41,41,1,13,43,44,52,74,1,17,49,83,87,95,118,137,1,5,28,48
1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,6.25,6.5,9.75,0,1.125,2.875,3.5,4.5,5.375,6.125,6.5,7.125,0,1.375,1.875,0,2.625,2.875,3,4.125,0.81,0,51,53,79,1,10,24,29,37,44,50,53,58,1,12,16,1,22,24,25,34,57
0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,9.5,0,0,3.75,5.375,9.75,9.75,14.25,0,3.625,8.25,9,0,0.25,0.5,1.125,1.125,1.375,2.125,2.25,0.52,0,77,1,1,31,44,79,79,115,1,30,67,73,1,3,5,10,10,12,18,19,28
1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.25,0,5.625,5.875,0,1,0,0,0.125,0.375,2.375,4.625,5,5.875,7,7.25,8,9.125,11.625,1,1,1,3,1,46,48,1,9,1,1,2,4,20,38,41,48,57,59,65,74,94,76
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0.5,1.25,1.375,1.75,0,1.375,1.75,2,2.5,3.625,13.125,0,4.75,5.75,6.875,6.875,6.875,0,0.375,0.75,0,1,5,11,12,15,1,12,15,17,21,30,106,1,39,47,56,56,56,1,4,51
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,4.75,5.25,5.5,5.625,6.25,6.625,6.75,8.125,8.375,9.5,9.5,0,2.125,2.5,2.75,5.25,10.125,13.5,13.625,0,0.9,1,39,43,45,46,51,54,55,66,68,77,77,1,18,21,23,43,82,109,110,1,66
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1.875,5.25,6.375,7.5,8.875,13.375,14.375,0,0.875,2.125,6.375,10,13.625,0,0.125,0.75,2,3.375,4.375,0.56,1,1,16,43,52,61,72,108,116,1,8,18,52,81,110,1,2,7,17,28,36,32
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.75,2.25,9.25,11.125,11.75,12.125,15.5,15.75,17.625,25,0,0,2.25,2.625,3,3.375,5.125,8.75,14.375,0.39,1,1,7,19,75,90,95,98,125,127,142,201,1,1,19,22,25,28,42,71,116,15
1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,2,2,2.25,3.125,0,1,0,0.125,0.375,0,0,2.125,2.75,4.125,4.75,0,0,0.75,1.75,2.875,0.73,0,17,17,19,26,1,9,1,2,4,1,1,18,23,34,39,1,1,7,15,24,49
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0.75,3.625,4,5,5.25,7.125,16.5,17.25,0,3.125,5.875,5.875,6.375,6.875,8.5,0,3.875,3.875,4.375,0.61,0,1,7,30,33,41,43,58,133,139,1,26,48,48,52,56,69,1,32,32,36,37
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,3.75,4,4,4,5,6.125,8.375,9.125,0,1.25,2,0,0.25,0.375,1.25,4.625,0,0,2.875,2.875,1.04,0,31,33,33,33,41,50,68,74,1,11,17,1,3,4,11,38,1,1,24,24,80
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,8.625,9.125,10.875,11.875,17.375,18.875,0,1.25,2,3.75,4.25,5.25,5.75,6.625,7.25,8.5,8.75,0,0,1.875,1.03,1,70,74,88,96,140,152,1,11,17,31,35,43,47,54,59,69,71,1,1,16,79
0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0.25,0,0.625,1.125,1.125,1.25,2.125,2.875,3.5,6,6.75,0,4.75,6.375,0,0,3,3.375,0,2.875,0.92,0,3,1,6,10,10,11,18,24,29,49,55,1,39,52,1,1,25,28,1,24,68
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,8.625,12.625,16,16.625,18,0,0,2.25,2.625,2.625,7.625,12.25,12.75,0,8.625,10.875,11.25,15,18.75,21,0.38,1,70,102,129,134,145,1,1,19,22,22,62,99,103,1,70,88,91,121,151,169,14
1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0.625,1.125,0,0.125,3.25,7.625,0,0,1.25,3.5,3.875,12.5,0,1.875,0,7.5,0,0,0.875,2.375,0.27,0,6,10,1,2,27,62,1,1,11,29,32,101,1,16,1,61,1,1,8,20,3
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1.625,2.125,2.125,2.875,4.625,5.25,5.75,8.75,8.75,9.625,11.25,0,0.875,1.125,1.25,0,1.75,6.5,7.125,7.375,0.81,1,14,18,18,24,38,43,47,71,71,78,91,1,8,10,11,1,15,53,58,60,57
1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,16.875,17.5,0,1.5,2.125,2.75,3.75,5.625,0,0.375,0.625,4.25,5.875,0,3,7.625,13,14.125,18.875,19.125,0.55,1,136,141,1,13,18,23,31,46,1,4,6,35,48,1,25,62,105,114,152,154,31
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.625,7.375,7.75,0,0.25,0.375,0.5,0.625,0.875,1.125,1.25,3.875,4,4.125,4.5,5.375,5.5,5.5,5.5,6.375,1.19,1,46,60,63,1,3,4,5,6,8,10,11,32,33,34,37,44,45,45,45,52,95
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5.875,6.5,7.5,10.25,10.375,10.875,12.125,13,13.5,13.625,13.875,0,1.125,2.25,2.375,3,3.875,5,5.375,5.5,1.24,1,48,53,61,83,84,88,98,105,109,110,112,1,10,19,20,25,32,41,44,45,100
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,23.625,0,0.125,1.375,1.625,2.25,6.875,9.75,11.875,12.125,12.5,14.25,18.375,0,2.875,6.25,6.25,7.75,8.25,0,0.53,1,190,1,2,12,14,19,56,79,96,98,101,115,148,1,24,51,51,63,67,1,29
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6.5,9.125,9.5,9.625,0,1.125,0,0.125,0.625,0.625,0.75,2.5,2.625,2.875,2.875,5.125,7.125,8.5,9.625,1.05,1,41,53,74,77,78,1,10,1,2,6,6,7,21,22,24,24,42,58,69,78,81
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.875,2.125,3.25,3.375,3.375,7.5,0,0,0.125,1,0,0.25,2.125,0,0.125,2.125,2.375,5.625,6.25,1.15,0,1,8,18,27,28,28,61,1,1,2,9,1,3,18,1,2,18,20,46,51,91
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2.125,5.625,6.25,6.5,6.5,6.625,7.625,0,2.375,3.125,3.25,3.625,4,4.25,4.5,4.875,7.75,10.25,11.25,0.85,1,17,18,46,51,53,53,54,62,1,20,26,27,30,33,35,37,40,63,83,91,61
1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,2.5,2.75,0,0.75,1.75,3.875,0,1.125,0,0.25,0.625,1.625,1.75,1.75,4,0,1.75,2,2,2.375,1.14,0,21,23,1,7,15,32,1,10,1,3,6,14,15,15,33,1,15,17,17,20,90
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0.625,1.25,2.625,3.25,0,0.125,0.75,1.25,1.25,1.5,2.5,2.5,2.75,0,0.25,0.875,4.125,4.75,0,1.2,0,1,6,11,22,27,1,2,7,11,11,13,21,21,23,1,3,8,34,39,1,96
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,12.75,14.375,14.375,0,2,2.625,3,3.125,4,6.125,7,8,8.125,8.5,9.125,9.625,10.875,10.875,12.125,15.5,0.8,1,103,116,116,1,17,22,25,26,33,50,57,65,66,69,74,78,88,88,98,125,56
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,8.25,10,10.625,11.25,11.75,0,0.25,0.625,1.125,1.25,1.25,1.25,3,4.25,5.625,0,0,0,0.125,1.875,0.98,1,67,81,86,91,95,1,3,6,10,11,11,11,25,35,46,1,1,1,2,16,74
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4.375,4.625,4.875,6.875,0,0.25,0.25,1.125,0,0.375,1.25,1.25,2.5,2.625,3,3.125,4.5,0,0.625,3.625,0.83,1,36,38,40,56,1,3,3,10,1,4,11,11,21,22,25,26,37,1,6,30,59
1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,10,19.375,21,22.75,0,8.875,10.625,12.25,0,2,5.125,7.375,12,0,2.5,3.625,6,13.625,14.5,16,0.27,1,81,156,169,183,1,72,86,99,1,17,42,60,97,1,21,30,49,110,117,129,3
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,3.25,3.875,4.5,4.625,7.75,9.5,9.5,11.125,11.25,0,1,1.375,2.75,5.5,7,0,0.375,0.75,2.125,2.625,0.7,1,27,32,37,38,63,77,77,90,91,1,9,12,23,45,57,1,4,7,18,22,46
0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,6.25,0,0.75,2.125,2.125,2.25,2.625,6,9.375,11.125,0,2,2.625,3.375,0,0.5,0.75,1.625,1.625,0,0.9,1,51,1,7,18,18,19,22,49,76,90,1,17,22,28,1,5,7,14,14,1,66
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,2.625,3.875,5.75,5.875,6.375,0,0.875,7.25,10.125,11.25,12,0,0.25,0.75,2.875,6,6.75,13.75,0,1.5,0.77,1,22,32,47,48,52,1,8,59,82,91,97,1,3,7,24,49,55,111,1,13,53
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2.625,6.125,8.375,8.625,11.5,12.625,14.875,15.25,16.625,16.875,0,0.125,0.5,1.5,2.875,10.5,10.875,11,13.25,0.62,1,1,22,50,68,70,93,102,120,123,134,136,1,2,5,13,24,85,88,89,107,38
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,5.5,5.875,5.875,6.875,7.625,7.625,8,8.625,8.625,9.375,9.875,10.875,11.125,11.875,12.875,0,0.5,0.75,0.75,0.75,1.19,1,45,48,48,56,62,62,65,70,70,76,80,88,90,96,104,1,5,7,7,7,95
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,7,0,0.75,0,2.375,4.375,4.5,4.5,5.5,7,0,0.25,0.5,1.375,2.25,3,5.375,0,2.125,3.5,1.08,0,57,1,7,1,20,36,37,37,45,57,1,3,5,12,19,25,44,1,18,29,84
1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2.25,2.375,2.375,4,4.375,5.375,0,2.625,3.5,5.75,0,0,0,0,1.625,1.625,2.125,2.125,2.75,3,1.1,0,19,20,20,33,36,44,1,22,29,47,1,1,1,1,14,14,18,18,23,25,86
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,13.625,0,0,0.625,6.25,9.625,12.75,14.5,0,3.625,4,5.25,6.125,6.25,7.5,7.875,8.5,10.875,12.125,0,0.62,1,110,1,1,6,51,78,103,117,1,30,33,43,50,51,61,64,69,88,98,1,38
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,8.25,10.625,11.125,11.25,11.875,12.75,0,2.125,2.375,2.5,2.875,3.75,5.5,14.875,14.875,14.875,0,0.125,0.875,1.25,0.84,0,67,86,90,91,96,103,1,18,20,21,24,31,45,120,120,120,1,2,8,11,60
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.875,1.625,2.625,3.625,0,1.125,3.875,7,7,7.125,7.375,8.875,9.25,9.25,10.625,10.625,11.375,0,1.125,1.25,1.13,1,8,14,22,30,1,10,32,57,57,58,60,72,75,75,86,86,92,1,10,11,89
1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2.5,3.625,4.125,0,0.5,0.625,1,1.125,0,0,0,0,0.125,0.625,0.75,1.625,1.625,2.75,3.25,4,1.19,0,21,30,34,1,5,6,9,10,1,1,1,1,2,6,7,14,14,23,27,33,95
0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,0,2.875,3.625,3.625,7,14.75,0,1,1.375,2.5,8.125,9.375,10.25,13.25,0,0,1.125,3.125,3.75,0.92,1,17,1,24,30,30,57,119,1,9,12,21,66,76,83,107,1,1,10,26,31,68
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,6.875,8.125,10.875,10.875,12.5,16.5,0,3,3.625,4,7.875,8.125,8.125,9.875,0,3.25,4.25,5.875,0.45,1,1,1,56,66,88,88,101,133,1,25,30,33,64,66,66,80,1,27,35,48,21
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4.75,5.875,7.625,7.875,0,0,1.75,2,2.875,2.875,3.875,4.75,9.25,9.25,11.625,0,0.25,0.375,0.375,1,0.91,1,39,48,62,64,1,1,15,17,24,24,32,39,75,75,94,1,3,4,4,9,67
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,3.5,7.125,8.75,12.375,16.5,0,4.75,6.875,10,11.25,0,2.5,7.625,16.875,17.5,20.625,24.875,0,8.375,13.5,0.32,1,29,58,71,100,133,1,39,56,81,91,1,21,62,136,141,166,200,1,68,109,8
1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,4.5,4.875,5,0,0,0,0,1.625,2.625,4.875,5.625,6.125,7.25,0,7.75,0,6.25,6.625,7.625,0,0.66,0,37,40,41,1,1,1,1,14,22,40,46,50,59,1,63,1,51,54,62,1,42
1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,9.25,9.5,9.5,10.25,10.375,11.25,0,0,0,0.625,0,2.375,2.375,3.5,3.875,4.75,5,5.75,8.625,14.625,0.92,1,75,77,77,83,84,91,1,1,1,6,1,20,20,29,32,39,41,47,70,118,68
1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4.125,4.25,0,0,0,1.625,0,1,1.625,1.625,2.125,2.625,2.625,0,7.125,0,0.375,0.75,1,1.375,1.19,0,34,35,1,1,1,14,1,9,14,14,18,22,22,1,58,1,4,7,9,12,95
1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,3.125,4.75,5.625,7.875,8.875,11,11.5,0,0.25,0,0.125,0.5,0,0.375,0.5,0.625,0.75,0.75,1.75,2,1.06,0,26,39,46,64,72,89,93,1,3,1,2,5,1,4,5,6,7,7,15,17,82
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,11,11.125,13.75,0,0.75,2,4,4,8,9.625,0,0.375,0.375,2.25,3.75,4.5,6.625,8.25,8.25,8.5,0.73,1,89,90,111,1,7,17,33,33,65,78,1,4,4,19,31,37,54,67,67,69,49
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6.125,6.5,7.625,0,2.25,0,0.75,0.75,0.75,1,1.125,1.25,2.25,3.5,3.5,4.25,4.625,5.625,6.75,1.01,0,49,50,53,62,1,19,1,7,7,7,9,10,11,19,29,29,35,38,46,55,77
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,9.125,11.25,14,14,14.75,0,0.5,2.125,2.375,4,4.375,5.5,7.125,11.25,12.5,14.5,15,0,3.5,4,0.67,1,74,91,113,113,119,1,5,18,20,33,36,45,58,91,101,117,121,1,29,33,43
1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.25,0.375,0.75,1,0,0.875,2.875,0,1.25,1.375,1.375,4.375,5.75,5.75,5.875,0,0.875,1.125,1.25,1.625,1.23,1,3,4,7,9,1,8,24,1,11,12,12,36,47,47,48,1,8,10,11,14,99
1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,4.375,4.375,5.5,5.5,5.75,0,0.5,0.5,0.5,1.75,1.75,1.75,0,0.375,0.625,0,0,0.625,1,1.375,1.24,1,36,36,45,45,47,1,5,5,5,15,15,15,1,4,6,1,1,6,9,12,100
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.75,0.875,2.375,2.375,3,4.375,4.5,4.75,5,5.125,0,1.25,2,4.375,4.875,5.625,5.75,7,0,1.875,1.12,0,7,8,20,20,25,36,37,39,41,42,1,11,17,36,40,46,47,57,1,16,88
1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,8.75,9.625,10.625,0,0.375,2.875,6.125,0,1.5,3.125,0,0.5,5.125,9,10.5,12.125,12.375,0,0,0.625,0.64,1,71,78,86,1,4,24,50,1,13,26,1,5,42,73,85,98,100,1,1,6,40
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,7.75,9.375,10.5,0,7.75,9.25,10.625,11.875,12.125,12.75,13.125,13.125,15,16.875,0,0.125,0.5,0.875,1,1.25,0.7,1,63,76,85,1,63,75,86,96,98,103,106,106,121,136,1,2,5,8,9,11,46
0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,8.375,0,0.5,2.75,2.875,4.5,5.5,0,2.5,3.75,7.75,9,0,0.375,0.375,3.375,7,0,0.625,5.75,0.49,1,68,1,5,23,24,37,45,1,21,31,63,73,1,4,4,28,57,1,6,47,25
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0.375,2.75,3.125,3.5,4.125,7,9.5,10,10.75,12.875,16.625,0,3.375,0,0,0,0.5,0.625,0.625,1.04,1,1,4,23,26,29,34,57,77,81,87,104,134,1,28,1,1,1,5,6,6,80
